,Name,Prob
2,bicycle,0.000076857941
3,car,0.447362035513
4,motorcycle,0.000443341589
5,airplane,0.000019012812
6,bus,0.000072251845
7,train,0.000014139042
8,truck,0.004009815399
9,boat,0.000017421264
10,traffic light,0.000059468974
11,fire hydrant,0.000031738906
12,stop sign,0.000001087799
13,parking meter,0.000387403474
14,bench,0.000657651341
15,bird,0.000003310892
16,cat,0.000001713019
17,dog,0.000006040942
18,horse,0.000002683724
19,sheep,0.000121409881
20,cow,0.000004346221
21,elephant,0.000011816214
22,bear,0.000001139709
23,zebra,0.000001318996
24,giraffe,0.000000152865
25,backpack,0.000013948367
26,umbrella,0.000013804572
27,handbag,0.000008814811
28,tie,0.000000084910
29,suitcase,0.000064673550
30,frisbee,0.000000685654
31,skis,0.000000513679
32,snowboard,0.000001753761
33,sports ball,0.000009171646
34,kite,0.000000799810
35,baseball bat,0.000002175627
36,baseball glove,0.000001295055
37,skateboard,0.000031561784
38,surfboard,0.000001585502
39,tennis racket,0.000000747013
40,bottle,0.000032301563
41,wine glass,0.000002486770
42,cup,0.000009740594
43,fork,0.000000036767
44,knife,0.000000259223
45,spoon,0.000000250641
46,bowl,0.000007142415
47,banana,0.000000258902
48,apple,0.000000633178
49,sandwich,0.000000074421
50,orange,0.000000134086
51,broccoli,0.000000061822
52,carrot,0.000000023394
53,hot dog,0.000000047194
54,pizza,0.000000079712
55,doughnut,0.000000259799
56,cake,0.000000556330
57,chair,0.000215127089
58,couch,0.000013910056
59,pot plant,0.000026682726
60,bed,0.000001416085
61,dining table,0.000011293944
62,toilet,0.000043600103
63,tv,0.000008075491
64,laptop,0.000001331899
65,mouse,0.000001145780
66,remote,0.000001789668
67,keyboard,0.000000660888
68,cell phone,0.000002566357
69,microwave,0.000002703635
70,oven,0.000023401552
71,toaster,0.000006021380
72,sink,0.000014622085
73,refrigerator,0.000004909944
74,book,0.000001013250
75,clock,0.000000601637
76,vase,0.000000599810
77,scissors,0.000000166034
78,teddy bear,0.000001717914
79,hair drier,0.000008233391
80,toothbrush,0.000000218058
0,BG,0.274893164635
1,person,0.000785291952
2,bicycle,0.719458460808
3,car,0.000003234265
4,motorcycle,0.003311164444
5,airplane,0.000010295691
6,bus,0.000000222359
7,train,0.000000344275
8,truck,0.000003829798
9,boat,0.000048300120
10,traffic light,0.000000030540
11,fire hydrant,0.000000321825
12,stop sign,0.000000017893
13,parking meter,0.000000111218
14,bench,0.000627789763
15,bird,0.000000252934
16,cat,0.000000161007
17,dog,0.000015302836
18,horse,0.000169060557
19,sheep,0.000000373008
20,cow,0.000000293822
21,elephant,0.000000015857
22,bear,0.000000006058
23,zebra,0.000000207205
24,giraffe,0.000056168279
25,backpack,0.000002237818
26,umbrella,0.000000222253
27,handbag,0.000002359812
28,tie,0.000000022192
29,suitcase,0.000000172250
30,frisbee,0.000000364868
31,skis,0.000021105712
32,snowboard,0.000000150640
33,sports ball,0.000000023613
34,kite,0.000000215321
35,baseball bat,0.000001267758
36,baseball glove,0.000000777757
37,skateboard,0.000009062800
38,surfboard,0.000001623986
39,tennis racket,0.000163853489
40,bottle,0.000000077334
41,wine glass,0.000000931833
42,cup,0.000000038160
43,fork,0.000000200027
44,knife,0.000000167760
45,spoon,0.000000283288
46,bowl,0.000001523227
47,banana,0.000002961974
48,apple,0.000000017771
49,sandwich,0.000000005721
50,orange,0.000000060051
51,broccoli,0.000000025088
52,carrot,0.000000037790
53,hot dog,0.000000011826
54,pizza,0.000000076592
55,doughnut,0.000000014275
56,cake,0.000000359620
57,chair,0.000183567579
58,couch,0.000000039916
59,pot plant,0.000018307919
60,bed,0.000000006164
61,dining table,0.000150822554
62,toilet,0.000000399179
63,tv,0.000000018705
64,laptop,0.000000032156
65,mouse,0.000000004183
66,remote,0.000000004803
67,keyboard,0.000000027499
68,cell phone,0.000000023169
69,microwave,0.000000018575
70,oven,0.000008844068
71,toaster,0.000000022060
72,sink,0.000000090381
73,refrigerator,0.000000016916
74,book,0.000000081107
75,clock,0.000003125718
76,vase,0.000000143893
77,scissors,0.000039606020
78,teddy bear,0.000000008948
79,hair drier,0.000000068996
80,toothbrush,0.000000021656
0,BG,0.132047832012
1,person,0.863462865353
2,bicycle,0.003290625056
3,car,0.000006032366
4,motorcycle,0.000590714102
5,airplane,0.000005440665
6,bus,0.000003343691
7,train,0.000001689754
8,truck,0.000010923496
9,boat,0.000018026607
10,traffic light,0.000000777330
11,fire hydrant,0.000007459763
12,stop sign,0.000000504140
13,parking meter,0.000001723632
14,bench,0.000040297804
15,bird,0.000001666665
16,cat,0.000001274453
17,dog,0.000028468494
18,horse,0.000127755091
19,sheep,0.000000737989
20,cow,0.000001427016
21,elephant,0.000000390035
22,bear,0.000000147917
23,zebra,0.000000164710
24,giraffe,0.000025307705
25,backpack,0.000004350863
26,umbrella,0.000003386889
27,handbag,0.000005868921
28,tie,0.000000166244
29,suitcase,0.000000761776
30,frisbee,0.000000144114
31,skis,0.000025392079
32,snowboard,0.000001555808
33,sports ball,0.000000219833
34,kite,0.000001745444
35,baseball bat,0.000002874736
36,baseball glove,0.000001090024
37,skateboard,0.000005139366
38,surfboard,0.000002207326
39,tennis racket,0.000042513995
40,bottle,0.000012472122
41,wine glass,0.000011250389
42,cup,0.000000591399
43,fork,0.000000342935
44,knife,0.000000357764
45,spoon,0.000000677992
46,bowl,0.000000543702
47,banana,0.000001501005
48,apple,0.000000252107
49,sandwich,0.000000095827
50,orange,0.000000284003
51,broccoli,0.000000365753
52,carrot,0.000000090625
53,hot dog,0.000000055545
54,pizza,0.000000487784
55,doughnut,0.000000122766
56,cake,0.000008868637
57,chair,0.000060578168
58,couch,0.000000319273
59,pot plant,0.000069686284
60,bed,0.000000083850
61,dining table,0.000027733120
62,toilet,0.000000386097
63,tv,0.000000489029
64,laptop,0.000000396979
65,mouse,0.000000027488
66,remote,0.000000030428
67,keyboard,0.000000062039
68,cell phone,0.000000224109
69,microwave,0.000000073545
70,oven,0.000006612483
71,toaster,0.000000089799
72,sink,0.000000103614
73,refrigerator,0.000000827078
74,book,0.000000720009
75,clock,0.000002657246
76,vase,0.000001021191
77,scissors,0.000014474084
78,teddy bear,0.000001278239
79,hair drier,0.000000464008
80,toothbrush,0.000000268826
0,BG,0.393792539835
1,person,0.000194687920
2,bicycle,0.010097104125
3,car,0.000144318459
4,motorcycle,0.000033171029
5,airplane,0.000004153568
6,bus,0.000004816964
7,train,0.000002345233
8,truck,0.000130387198
9,boat,0.000495810702
10,traffic light,0.000000208299
11,fire hydrant,0.000001495808
12,stop sign,0.000000356725
13,parking meter,0.000000483343
14,bench,0.522334575653
15,bird,0.000001001068
16,cat,0.000001309879
17,dog,0.000061649378
18,horse,0.000059216090
19,sheep,0.000007222002
20,cow,0.000023938655
21,elephant,0.000001072326
22,bear,0.000000122124
23,zebra,0.000003949289
24,giraffe,0.000037579168
25,backpack,0.000055356930
26,umbrella,0.000015485080
27,handbag,0.000195512082
28,tie,0.000001302033
29,suitcase,0.000065852437
30,frisbee,0.000006472371
31,skis,0.000046768477
32,snowboard,0.000005410489
33,sports ball,0.000000478477
34,kite,0.000006068743
35,baseball bat,0.000007778009
36,baseball glove,0.000002461041
37,skateboard,0.000082931176
38,surfboard,0.000083051236
39,tennis racket,0.000078918689
40,bottle,0.000001424807
41,wine glass,0.000002886651
42,cup,0.000001556660
43,fork,0.000006329848
44,knife,0.000019321844
45,spoon,0.000003239640
46,bowl,0.000044381857
47,banana,0.000001933446
48,apple,0.000000379701
49,sandwich,0.000001422923
50,orange,0.000000478138
51,broccoli,0.000000261761
52,carrot,0.000000441385
53,hot dog,0.000000800605
54,pizza,0.000014318955
55,doughnut,0.000000585835
56,cake,0.000010040095
57,chair,0.025006532669
58,couch,0.000112997732
59,pot plant,0.000090952912
60,bed,0.000039263938
61,dining table,0.046262662858
62,toilet,0.000010021202
63,tv,0.000001964553
64,laptop,0.000003410583
65,mouse,0.000000240938
66,remote,0.000000943836
67,keyboard,0.000004868018
68,cell phone,0.000000828035
69,microwave,0.000000578972
70,oven,0.000178949238
71,toaster,0.000001050599
72,sink,0.000015476149
73,refrigerator,0.000004973612
74,book,0.000058369016
75,clock,0.000002807342
76,vase,0.000001568492
77,scissors,0.000003269401
78,teddy bear,0.000000139466
79,hair drier,0.000000723873
80,toothbrush,0.000000172445
0,BG,0.089372918010
1,person,0.000493410451
2,bicycle,0.904936730862
3,car,0.000003841514
4,motorcycle,0.003632945474
5,airplane,0.000005299778
6,bus,0.000000172474
7,train,0.000000145599
8,truck,0.000002097223
9,boat,0.000038534366
10,traffic light,0.000000027989
11,fire hydrant,0.000000255331
12,stop sign,0.000000025397
13,parking meter,0.000000092476
14,bench,0.000359749596
15,bird,0.000000153714
16,cat,0.000000087870
17,dog,0.000007912709
18,horse,0.000198247581
19,sheep,0.000000290544
20,cow,0.000000329245
21,elephant,0.000000019802
22,bear,0.000000002988
23,zebra,0.000000157098
24,giraffe,0.000018206063
25,backpack,0.000003186729
26,umbrella,0.000000381030
27,handbag,0.000005330429
28,tie,0.000000014580
29,suitcase,0.000000370298
30,frisbee,0.000000492647
31,skis,0.000008606195
32,snowboard,0.000000106127
33,sports ball,0.000000035361
34,kite,0.000000221071
35,baseball bat,0.000000799039
36,baseball glove,0.000000858536
37,skateboard,0.000007902551
38,surfboard,0.000001463833
39,tennis racket,0.000176928268
40,bottle,0.000000072571
41,wine glass,0.000000919919
42,cup,0.000000133859
43,fork,0.000000126173
44,knife,0.000000122381
45,spoon,0.000000174225
46,bowl,0.000002082267
47,banana,0.000002330914
48,apple,0.000000031155
49,sandwich,0.000000004901
50,orange,0.000000072885
51,broccoli,0.000000009616
52,carrot,0.000000017183
53,hot dog,0.000000012955
54,pizza,0.000000075814
55,doughnut,0.000000038178
56,cake,0.000001258653
57,chair,0.000531299331
58,couch,0.000000045829
59,pot plant,0.000012964751
60,bed,0.000000005057
61,dining table,0.000126208673
62,toilet,0.000000400907
63,tv,0.000000022724
64,laptop,0.000000038005
65,mouse,0.000000005399
66,remote,0.000000002226
67,keyboard,0.000000016665
68,cell phone,0.000000031160
69,microwave,0.000000011750
70,oven,0.000008019048
71,toaster,0.000000022974
72,sink,0.000000069882
73,refrigerator,0.000000011064
74,book,0.000000056864
75,clock,0.000005096580
76,vase,0.000000393779
77,scissors,0.000029194374
78,teddy bear,0.000000007233
79,hair drier,0.000000045627
80,toothbrush,0.000000010856
0,BG,0.297367513180
1,person,0.000144986785
2,bicycle,0.000002168237
3,car,0.000001276004
4,motorcycle,0.000000427174
5,airplane,0.000000041285
6,bus,0.000000342148
7,train,0.000001087561
8,truck,0.000000305339
9,boat,0.000000035587
10,traffic light,0.000006603135
11,fire hydrant,0.000000027585
12,stop sign,0.000003303116
13,parking meter,0.000002670324
14,bench,0.000001648822
15,bird,0.000000872848
16,cat,0.000012319023
17,dog,0.000035686073
18,horse,0.000007566548
19,sheep,0.000000017155
20,cow,0.000000339342
21,elephant,0.000000809672
22,bear,0.000000307394
23,zebra,0.000000030943
24,giraffe,0.000000042745
25,backpack,0.659480750561
26,umbrella,0.000006001534
27,handbag,0.015203458257
28,tie,0.026819773018
29,suitcase,0.000036693586
30,frisbee,0.000003816412
31,skis,0.000018713907
32,snowboard,0.000009436121
33,sports ball,0.000000919160
34,kite,0.000010470235
35,baseball bat,0.000024686131
36,baseball glove,0.000642904837
37,skateboard,0.000000610911
38,surfboard,0.000002908370
39,tennis racket,0.000011244551
40,bottle,0.000000975456
41,wine glass,0.000000016882
42,cup,0.000000174848
43,fork,0.000000032987
44,knife,0.000000373437
45,spoon,0.000000033978
46,bowl,0.000000027328
47,banana,0.000001059542
48,apple,0.000000129667
49,sandwich,0.000000035199
50,orange,0.000000023160
51,broccoli,0.000000201030
52,carrot,0.000001071281
53,hot dog,0.000001160680
54,pizza,0.000000178411
55,doughnut,0.000001751261
56,cake,0.000000044170
57,chair,0.000007388373
58,couch,0.000001196858
59,pot plant,0.000000110103
60,bed,0.000001103557
61,dining table,0.000000019344
62,toilet,0.000000144271
63,tv,0.000000975202
64,laptop,0.000000339205
65,mouse,0.000000472438
66,remote,0.000002121898
67,keyboard,0.000001129738
68,cell phone,0.000024075995
69,microwave,0.000000044186
70,oven,0.000000065397
71,toaster,0.000000349412
72,sink,0.000000013947
73,refrigerator,0.000000177553
74,book,0.000051047442
75,clock,0.000023029545
76,vase,0.000000112741
77,scissors,0.000009616892
78,teddy bear,0.000001600932
79,hair drier,0.000004257170
80,toothbrush,0.000000430064
0,BG,0.699588239193
1,person,0.000217938199
2,bicycle,0.000002668318
3,car,0.000005516595
4,motorcycle,0.000001042845
5,airplane,0.000000066466
6,bus,0.000000318330
7,train,0.000001165446
8,truck,0.000000485087
9,boat,0.000000108286
10,traffic light,0.000004579642
11,fire hydrant,0.000000061730
12,stop sign,0.000005168744
13,parking meter,0.000008078327
14,bench,0.000005640603
15,bird,0.000001643876
16,cat,0.000016243923
17,dog,0.000064106229
18,horse,0.000005763126
19,sheep,0.000000120207
20,cow,0.000000401838
21,elephant,0.000001332696
22,bear,0.000000607468
23,zebra,0.000000133349
24,giraffe,0.000000078746
25,backpack,0.288329273462
26,umbrella,0.000004478865
27,handbag,0.008471857756
28,tie,0.002797442954
29,suitcase,0.000035053159
30,frisbee,0.000008519502
31,skis,0.000011861277
32,snowboard,0.000010226941
33,sports ball,0.000002783569
34,kite,0.000005671202
35,baseball bat,0.000018401932
36,baseball glove,0.000267309224
37,skateboard,0.000001509758
38,surfboard,0.000007759500
39,tennis racket,0.000011930719
40,bottle,0.000000617714
41,wine glass,0.000000050694
42,cup,0.000000286761
43,fork,0.000000029196
44,knife,0.000000280300
45,spoon,0.000000047076
46,bowl,0.000000059987
47,banana,0.000001869162
48,apple,0.000000311649
49,sandwich,0.000000045496
50,orange,0.000000095332
51,broccoli,0.000000603225
52,carrot,0.000001194406
53,hot dog,0.000000561024
54,pizza,0.000000313041
55,doughnut,0.000001015784
56,cake,0.000000064021
57,chair,0.000013069722
58,couch,0.000002798150
59,pot plant,0.000000633660
60,bed,0.000001159889
61,dining table,0.000000058832
62,toilet,0.000000415452
63,tv,0.000001788022
64,laptop,0.000000867776
65,mouse,0.000000684486
66,remote,0.000001602358
67,keyboard,0.000002805308
68,cell phone,0.000012060710
69,microwave,0.000000053694
70,oven,0.000000122551
71,toaster,0.000000197679
72,sink,0.000000074286
73,refrigerator,0.000000225051
74,book,0.000022578728
75,clock,0.000006772120
76,vase,0.000000110556
77,scissors,0.000002298337
78,teddy bear,0.000002954116
79,hair drier,0.000003341590
80,toothbrush,0.000000208125
0,BG,0.287141561508
1,person,0.000559002277
2,bicycle,0.000005635897
3,car,0.000084848238
4,motorcycle,0.000005751122
5,airplane,0.000000124164
6,bus,0.000001658128
7,train,0.000005133867
8,truck,0.000010424520
9,boat,0.000000570919
10,traffic light,0.000017314645
11,fire hydrant,0.000000525075
12,stop sign,0.000007489956
13,parking meter,0.000025677686
14,bench,0.000026424428
15,bird,0.000001016945
16,cat,0.000005469342
17,dog,0.000036658737
18,horse,0.000027855485
19,sheep,0.000000351865
20,cow,0.000003689884
21,elephant,0.000020954738
22,bear,0.000000720495
23,zebra,0.000000244380
24,giraffe,0.000000065999
25,backpack,0.654485762119
26,umbrella,0.000078169665
27,handbag,0.055627889931
28,tie,0.000434396265
29,suitcase,0.000949958107
30,frisbee,0.000002543689
31,skis,0.000008124658
32,snowboard,0.000030119594
33,sports ball,0.000001620411
34,kite,0.000025213258
35,baseball bat,0.000026698888
36,baseball glove,0.000118740230
37,skateboard,0.000005459946
38,surfboard,0.000033443481
39,tennis racket,0.000006271732
40,bottle,0.000002031612
41,wine glass,0.000000049521
42,cup,0.000000586735
43,fork,0.000000030890
44,knife,0.000000622882
45,spoon,0.000000095784
46,bowl,0.000000147926
47,banana,0.000002459602
48,apple,0.000000287332
49,sandwich,0.000000080470
50,orange,0.000000063596
51,broccoli,0.000000101928
52,carrot,0.000000456298
53,hot dog,0.000000636885
54,pizza,0.000000086501
55,doughnut,0.000000695085
56,cake,0.000000295500
57,chair,0.000077854667
58,couch,0.000022666054
59,pot plant,0.000001487712
60,bed,0.000009220978
61,dining table,0.000000334251
62,toilet,0.000001269236
63,tv,0.000004827115
64,laptop,0.000001121713
65,mouse,0.000000505228
66,remote,0.000001044042
67,keyboard,0.000001134348
68,cell phone,0.000003401551
69,microwave,0.000000157257
70,oven,0.000000246735
71,toaster,0.000000889108
72,sink,0.000000134390
73,refrigerator,0.000000879087
74,book,0.000025051904
75,clock,0.000001836013
76,vase,0.000000313684
77,scissors,0.000001318504
78,teddy bear,0.000007087839
79,hair drier,0.000004679836
80,toothbrush,0.000000198682
0,BG,0.551795244217
1,person,0.008818124421
2,bicycle,0.000051128631
3,car,0.000101236525
4,motorcycle,0.000036245532
5,airplane,0.000001349688
6,bus,0.000004140090
7,train,0.000010448683
8,truck,0.000017110420
9,boat,0.000005815290
10,traffic light,0.000015794865
11,fire hydrant,0.000005329453
12,stop sign,0.000019023957
13,parking meter,0.000067578163
14,bench,0.000316042831
15,bird,0.000016281630
16,cat,0.000052544063
17,dog,0.000627017522
18,horse,0.000270539080
19,sheep,0.000004942674
20,cow,0.000014769741
21,elephant,0.000043079224
22,bear,0.000003698984
23,zebra,0.000002560198
24,giraffe,0.000001685264
25,backpack,0.355545222759
26,umbrella,0.000153802263
27,handbag,0.076188601553
28,tie,0.001790218637
29,suitcase,0.000806553930
30,frisbee,0.000051088078
31,skis,0.000075379030
32,snowboard,0.000179927651
33,sports ball,0.000014783664
34,kite,0.000087754735
35,baseball bat,0.000210887811
36,baseball glove,0.000861283857
37,skateboard,0.000092717441
38,surfboard,0.000284278300
39,tennis racket,0.000109585199
40,bottle,0.000012726218
41,wine glass,0.000001133195
42,cup,0.000004511834
43,fork,0.000000676921
44,knife,0.000005454667
45,spoon,0.000001287444
46,bowl,0.000001393116
47,banana,0.000026499696
48,apple,0.000001831739
49,sandwich,0.000001394266
50,orange,0.000000859519
51,broccoli,0.000001314993
52,carrot,0.000004504680
53,hot dog,0.000006731588
54,pizza,0.000002081280
55,doughnut,0.000005748379
56,cake,0.000003649504
57,chair,0.000700463890
58,couch,0.000097940254
59,pot plant,0.000014742847
60,bed,0.000034557965
61,dining table,0.000003079492
62,toilet,0.000012354746
63,tv,0.000010179936
64,laptop,0.000011540825
65,mouse,0.000002819161
66,remote,0.000009428604
67,keyboard,0.000010545667
68,cell phone,0.000017745626
69,microwave,0.000000357384
70,oven,0.000002319142
71,toaster,0.000001582243
72,sink,0.000001095919
73,refrigerator,0.000004817249
74,book,0.000096217627
75,clock,0.000007957798
76,vase,0.000001560870
77,scissors,0.000014242783
78,teddy bear,0.000072660048
79,hair drier,0.000034562680
80,toothbrush,0.000001685530
0,BG,0.609169244766
1,person,0.002041062806
2,bicycle,0.319323599339
3,car,0.000194633205
4,motorcycle,0.001462001819
5,airplane,0.000113676528
6,bus,0.000017063461
7,train,0.000019062009
8,truck,0.000273896556
9,boat,0.000273901795
10,traffic light,0.000000780159
11,fire hydrant,0.000003652297
12,stop sign,0.000000556902
13,parking meter,0.000001767173
14,bench,0.054066792130
15,bird,0.000001600748
16,cat,0.000003818562
17,dog,0.000090680631
18,horse,0.000550279452
19,sheep,0.000005972993
20,cow,0.000014700478
21,elephant,0.000001112501
22,bear,0.000000347603
23,zebra,0.000008622776
24,giraffe,0.000299200299
25,backpack,0.000028432632
26,umbrella,0.000009575431
27,handbag,0.000041463361
28,tie,0.000000630778
29,suitcase,0.000013515620
30,frisbee,0.000002463862
31,skis,0.000170546846
32,snowboard,0.000003684887
33,sports ball,0.000000367939
34,kite,0.000003176674
35,baseball bat,0.000009782138
36,baseball glove,0.000002889075
37,skateboard,0.000065396147
38,surfboard,0.000021751855
39,tennis racket,0.000298551022
40,bottle,0.000001870457
41,wine glass,0.000011718712
42,cup,0.000002080675
43,fork,0.000006971838
44,knife,0.000008422395
45,spoon,0.000009562919
46,bowl,0.000018651537
47,banana,0.000005714687
48,apple,0.000000330998
49,sandwich,0.000000503482
50,orange,0.000000835431
51,broccoli,0.000000648155
52,carrot,0.000000722986
53,hot dog,0.000000660935
54,pizza,0.000006347979
55,doughnut,0.000000392372
56,cake,0.000008439794
57,chair,0.004687597044
58,couch,0.000014208882
59,pot plant,0.000137088427
60,bed,0.000004167011
61,dining table,0.005677553359
62,toilet,0.000013442824
63,tv,0.000002480512
64,laptop,0.000003522997
65,mouse,0.000000162480
66,remote,0.000000339294
67,keyboard,0.000002439097
68,cell phone,0.000000905081
69,microwave,0.000002093773
70,oven,0.000580242311
71,toaster,0.000001451508
72,sink,0.000005967539
73,refrigerator,0.000005007146
74,book,0.000007572486
75,clock,0.000021959577
76,vase,0.000002047767
77,scissors,0.000132979418
78,teddy bear,0.000000170958
79,hair drier,0.000001842855
80,toothbrush,0.000000532589
0,BG,0.234223023057
1,person,0.000996179995
2,bicycle,0.000012578479
3,car,0.000080345686
4,motorcycle,0.000015537800
5,airplane,0.000000239440
6,bus,0.000004382446
7,train,0.000015333671
8,truck,0.000023544018
9,boat,0.000002955466
10,traffic light,0.000088581080
11,fire hydrant,0.000004452334
12,stop sign,0.000048569171
13,parking meter,0.000057675177
14,bench,0.000011186465
15,bird,0.000003741351
16,cat,0.000003668686
17,dog,0.000016387634
18,horse,0.000167686667
19,sheep,0.000000703603
20,cow,0.000032516069
21,elephant,0.000128272106
22,bear,0.000001808311
23,zebra,0.000000293254
24,giraffe,0.000000145438
25,backpack,0.651742339134
26,umbrella,0.000856382889
27,handbag,0.108190536499
28,tie,0.000529148441
29,suitcase,0.001490138005
30,frisbee,0.000006148388
31,skis,0.000008583890
32,snowboard,0.000018074477
33,sports ball,0.000006347189
34,kite,0.000113655893
35,baseball bat,0.000038522241
36,baseball glove,0.000741516298
37,skateboard,0.000005359105
38,surfboard,0.000074912408
39,tennis racket,0.000009416282
40,bottle,0.000006276642
41,wine glass,0.000000084875
42,cup,0.000002042786
43,fork,0.000000083646
44,knife,0.000001480164
45,spoon,0.000000238440
46,bowl,0.000000455582
47,banana,0.000037765229
48,apple,0.000004238802
49,sandwich,0.000000263713
50,orange,0.000000428402
51,broccoli,0.000000239986
52,carrot,0.000001326573
53,hot dog,0.000003104450
54,pizza,0.000000122157
55,doughnut,0.000004430211
56,cake,0.000003043690
57,chair,0.000049180697
58,couch,0.000010933407
59,pot plant,0.000003814215
60,bed,0.000010266432
61,dining table,0.000000918253
62,toilet,0.000001619253
63,tv,0.000003349372
64,laptop,0.000000337784
65,mouse,0.000000699712
66,remote,0.000000826093
67,keyboard,0.000000424396
68,cell phone,0.000003187920
69,microwave,0.000000320768
70,oven,0.000000338803
71,toaster,0.000003025475
72,sink,0.000000172343
73,refrigerator,0.000001443018
74,book,0.000016292423
75,clock,0.000011085542
76,vase,0.000002081325
77,scissors,0.000003600758
78,teddy bear,0.000028947183
79,hair drier,0.000010044777
80,toothbrush,0.000000588669
0,BG,0.766053140163
1,person,0.001161863678
2,bicycle,0.000012000766
3,car,0.000026189968
4,motorcycle,0.000005789328
5,airplane,0.000000255476
6,bus,0.000000946531
7,train,0.000003266441
8,truck,0.000002184177
9,boat,0.000000644519
10,traffic light,0.000007876391
11,fire hydrant,0.000000367080
12,stop sign,0.000009018958
13,parking meter,0.000026719794
14,bench,0.000038240549
15,bird,0.000003596410
16,cat,0.000024491907
17,dog,0.000139885320
18,horse,0.000019305675
19,sheep,0.000000559172
20,cow,0.000001414912
21,elephant,0.000004347766
22,bear,0.000001421608
23,zebra,0.000000474779
24,giraffe,0.000000308870
25,backpack,0.217061623931
26,umbrella,0.000012327712
27,handbag,0.013606076129
28,tie,0.001046370598
29,suitcase,0.000080097438
30,frisbee,0.000013850126
31,skis,0.000036855170
32,snowboard,0.000031219810
33,sports ball,0.000003821949
34,kite,0.000012738617
35,baseball bat,0.000057643352
36,baseball glove,0.000249927514
37,skateboard,0.000007003851
38,surfboard,0.000031995634
39,tennis racket,0.000032753294
40,bottle,0.000001559513
41,wine glass,0.000000173904
42,cup,0.000000611585
43,fork,0.000000083964
44,knife,0.000000813532
45,spoon,0.000000173912
46,bowl,0.000000180379
47,banana,0.000004486493
48,apple,0.000000548700
49,sandwich,0.000000145152
50,orange,0.000000222311
51,broccoli,0.000001034736
52,carrot,0.000001619946
53,hot dog,0.000000965342
54,pizza,0.000000672689
55,doughnut,0.000001164884
56,cake,0.000000280942
57,chair,0.000051762410
58,couch,0.000009016945
59,pot plant,0.000003300006
60,bed,0.000003527794
61,dining table,0.000000374381
62,toilet,0.000001591907
63,tv,0.000003674149
64,laptop,0.000002205943
65,mouse,0.000000765068
66,remote,0.000002867861
67,keyboard,0.000004953027
68,cell phone,0.000011111275
69,microwave,0.000000134394
70,oven,0.000000522649
71,toaster,0.000000354783
72,sink,0.000000336597
73,refrigerator,0.000000724511
74,book,0.000033075350
75,clock,0.000005835223
76,vase,0.000000256775
77,scissors,0.000003959328
78,teddy bear,0.000008483822
79,hair drier,0.000007480345
80,toothbrush,0.000000458144
0,BG,0.949353814125
1,person,0.000148435865
2,bicycle,0.049028404057
3,car,0.000011614073
4,motorcycle,0.000670466048
5,airplane,0.000006825178
6,bus,0.000000610158
7,train,0.000000699968
8,truck,0.000014134399
9,boat,0.000016056625
10,traffic light,0.000000110343
11,fire hydrant,0.000000522903
12,stop sign,0.000000034638
13,parking meter,0.000000149274
14,bench,0.000327388523
15,bird,0.000000244039
16,cat,0.000000128579
17,dog,0.000005319105
18,horse,0.000076085671
19,sheep,0.000000732228
20,cow,0.000000775563
21,elephant,0.000000045338
22,bear,0.000000017500
23,zebra,0.000000519787
24,giraffe,0.000032305030
25,backpack,0.000002338939
26,umbrella,0.000000406592
27,handbag,0.000002244574
28,tie,0.000000015288
29,suitcase,0.000000198374
30,frisbee,0.000000196913
31,skis,0.000001591868
32,snowboard,0.000000030997
33,sports ball,0.000000047807
34,kite,0.000000125587
35,baseball bat,0.000000250368
36,baseball glove,0.000000523970
37,skateboard,0.000000870795
38,surfboard,0.000000304827
39,tennis racket,0.000021401025
40,bottle,0.000000133115
41,wine glass,0.000002278815
42,cup,0.000000213664
43,fork,0.000000167735
44,knife,0.000000088798
45,spoon,0.000000316592
46,bowl,0.000001801852
47,banana,0.000001979723
48,apple,0.000000031801
49,sandwich,0.000000008643
50,orange,0.000000160308
51,broccoli,0.000000074945
52,carrot,0.000000043745
53,hot dog,0.000000011251
54,pizza,0.000000083943
55,doughnut,0.000000023614
56,cake,0.000000171080
57,chair,0.000090352682
58,couch,0.000000082296
59,pot plant,0.000054280852
60,bed,0.000000015380
61,dining table,0.000101019825
62,toilet,0.000000645665
63,tv,0.000000074936
64,laptop,0.000000034253
65,mouse,0.000000011045
66,remote,0.000000005298
67,keyboard,0.000000039176
68,cell phone,0.000000022655
69,microwave,0.000000073385
70,oven,0.000009850421
71,toaster,0.000000065001
72,sink,0.000000144488
73,refrigerator,0.000000066905
74,book,0.000000146952
75,clock,0.000002990613
76,vase,0.000000238198
77,scissors,0.000006272406
78,teddy bear,0.000000010269
79,hair drier,0.000000130699
80,toothbrush,0.000000022276
0,BG,0.451681971550
1,person,0.000535233296
2,bicycle,0.000028796339
3,car,0.545677423477
4,motorcycle,0.000319341576
5,airplane,0.000004795373
6,bus,0.000008031228
7,train,0.000002385615
8,truck,0.000870485208
9,boat,0.000004733868
10,traffic light,0.000009718205
11,fire hydrant,0.000004933022
12,stop sign,0.000000183731
13,parking meter,0.000173739361
14,bench,0.000113994312
15,bird,0.000003130489
16,cat,0.000001224992
17,dog,0.000006408546
18,horse,0.000001232713
19,sheep,0.000261188397
20,cow,0.000003267504
21,elephant,0.000004507286
22,bear,0.000000760274
23,zebra,0.000000531471
24,giraffe,0.000000049401
